Year,OSHPD ID,Facility Name,County Name,Type of Control,Principal Injury Group,Count
2012,190883,WHITTIER HOSPITAL MEDICAL CENTER,LOS ANGELES,Investor,Misadventures/Complications,281
2012,190883,WHITTIER HOSPITAL MEDICAL CENTER,LOS ANGELES,Investor,Accidental Falls,204
2012,190883,WHITTIER HOSPITAL MEDICAL CENTER,LOS ANGELES,Investor,Fire Accidents,1
2012,190883,WHITTIER HOSPITAL MEDICAL CENTER,LOS ANGELES,Investor,Natural/Environment,8
2012,190883,WHITTIER HOSPITAL MEDICAL CENTER,LOS ANGELES,Investor,Submersion/Suffocation/Foreign Body,7
2012,190883,WHITTIER HOSPITAL MEDICAL CENTER,LOS ANGELES,Investor,Other Accidents,59
2012,190883,WHITTIER HOSPITAL MEDICAL CENTER,LOS ANGELES,Investor,Adverse Effects of Drugs,182
2012,190883,WHITTIER HOSPITAL MEDICAL CENTER,LOS ANGELES,Investor,Self-Inflicted,27
2012,190883,WHITTIER HOSPITAL MEDICAL CENTER,LOS ANGELES,Investor,Inflicted by Others,5
2012,190883,WHITTIER HOSPITAL MEDICAL CENTER,LOS ANGELES,Investor,Undetermined,10
2012,190883,WHITTIER HOSPITAL MEDICAL CENTER,LOS ANGELES,Investor,Late Effects of Injury,15
2012,190930,RESNICK NEUROPSYCHIATRIC HOSPITAL AT UCLA,LOS ANGELES,UC,Accidental Falls,3
2012,190930,RESNICK NEUROPSYCHIATRIC HOSPITAL AT UCLA,LOS ANGELES,UC,Other Accidents,1
2012,190930,RESNICK NEUROPSYCHIATRIC HOSPITAL AT UCLA,LOS ANGELES,UC,Adverse Effects of Drugs,5
2012,190930,RESNICK NEUROPSYCHIATRIC HOSPITAL AT UCLA,LOS ANGELES,UC,Self-Inflicted,6
2012,190949,HENRY MAYO NEWHALL MEMORIAL HOSPITAL,LOS ANGELES,Non-Profit,Rail & Motor Vehicles,282
2012,190949,HENRY MAYO NEWHALL MEMORIAL HOSPITAL,LOS ANGELES,Non-Profit,Other Vehicle/Transport,28
2012,190949,HENRY MAYO NEWHALL MEMORIAL HOSPITAL,LOS ANGELES,Non-Profit,Accidental Poisoning,36
2012,190949,HENRY MAYO NEWHALL MEMORIAL HOSPITAL,LOS ANGELES,Non-Profit,Misadventures/Complications,601
2012,190949,HENRY MAYO NEWHALL MEMORIAL HOSPITAL,LOS ANGELES,Non-Profit,Accidental Falls,684
2012,190949,HENRY MAYO NEWHALL MEMORIAL HOSPITAL,LOS ANGELES,Non-Profit,Fire Accidents,1
2012,190949,HENRY MAYO NEWHALL MEMORIAL HOSPITAL,LOS ANGELES,Non-Profit,Natural/Environment,44
2012,190949,HENRY MAYO NEWHALL MEMORIAL HOSPITAL,LOS ANGELES,Non-Profit,Submersion/Suffocation/Foreign Body,34
2012,190949,HENRY MAYO NEWHALL MEMORIAL HOSPITAL,LOS ANGELES,Non-Profit,Other Accidents,246
2012,190949,HENRY MAYO NEWHALL MEMORIAL HOSPITAL,LOS ANGELES,Non-Profit,Adverse Effects of Drugs,601
2012,190949,HENRY MAYO NEWHALL MEMORIAL HOSPITAL,LOS ANGELES,Non-Profit,Self-Inflicted,137
2012,190949,HENRY MAYO NEWHALL MEMORIAL HOSPITAL,LOS ANGELES,Non-Profit,Inflicted by Others,75
2012,190949,HENRY MAYO NEWHALL MEMORIAL HOSPITAL,LOS ANGELES,Non-Profit,Undetermined,51
2012,190949,HENRY MAYO NEWHALL MEMORIAL HOSPITAL,LOS ANGELES,Non-Profit,Late Effects of Injury,77
2012,191225,TOM REDGATE MEMORIAL RECOVERY CENTER,LOS ANGELES,Non-Profit,Accidental Poisoning,2
2012,191227,LAC/HARBOR-UCLA MEDICAL CENTER,LOS ANGELES,City/County,Rail & Motor Vehicles,637
2012,191227,LAC/HARBOR-UCLA MEDICAL CENTER,LOS ANGELES,City/County,Other Vehicle/Transport,80
2012,191227,LAC/HARBOR-UCLA MEDICAL CENTER,LOS ANGELES,City/County,Accidental Poisoning,77
2012,191227,LAC/HARBOR-UCLA MEDICAL CENTER,LOS ANGELES,City/County,Misadventures/Complications,1344
2012,191227,LAC/HARBOR-UCLA MEDICAL CENTER,LOS ANGELES,City/County,Accidental Falls,858
2012,191227,LAC/HARBOR-UCLA MEDICAL CENTER,LOS ANGELES,City/County,Fire Accidents,4
2012,191227,LAC/HARBOR-UCLA MEDICAL CENTER,LOS ANGELES,City/County,Natural/Environment,42
2012,191227,LAC/HARBOR-UCLA MEDICAL CENTER,LOS ANGELES,City/County,Submersion/Suffocation/Foreign Body,68
2012,191227,LAC/HARBOR-UCLA MEDICAL CENTER,LOS ANGELES,City/County,Other Accidents,363
2012,191227,LAC/HARBOR-UCLA MEDICAL CENTER,LOS ANGELES,City/County,Adverse Effects of Drugs,711
2012,191227,LAC/HARBOR-UCLA MEDICAL CENTER,LOS ANGELES,City/County,Self-Inflicted,79
2012,191227,LAC/HARBOR-UCLA MEDICAL CENTER,LOS ANGELES,City/County,Inflicted by Others,473
2012,191227,LAC/HARBOR-UCLA MEDICAL CENTER,LOS ANGELES,City/County,Undetermined,42
2012,191227,LAC/HARBOR-UCLA MEDICAL CENTER,LOS ANGELES,City/County,Late Effects of Injury,171
2012,191228,LAC+USC MEDICAL CENTER,LOS ANGELES,City/County,Rail & Motor Vehicles,979
2012,191228,LAC+USC MEDICAL CENTER,LOS ANGELES,City/County,Other Vehicle/Transport,115
2012,191228,LAC+USC MEDICAL CENTER,LOS ANGELES,City/County,Accidental Poisoning,118
2012,191228,LAC+USC MEDICAL CENTER,LOS ANGELES,City/County,Misadventures/Complications,1355
2012,191228,LAC+USC MEDICAL CENTER,LOS ANGELES,City/County,Accidental Falls,1368
2012,191228,LAC+USC MEDICAL CENTER,LOS ANGELES,City/County,Fire Accidents,93
2012,191228,LAC+USC MEDICAL CENTER,LOS ANGELES,City/County,Natural/Environment,82
2012,191228,LAC+USC MEDICAL CENTER,LOS ANGELES,City/County,Submersion/Suffocation/Foreign Body,89
2012,191228,LAC+USC MEDICAL CENTER,LOS ANGELES,City/County,Other Accidents,893
2012,191228,LAC+USC MEDICAL CENTER,LOS ANGELES,City/County,Adverse Effects of Drugs,599
2012,191228,LAC+USC MEDICAL CENTER,LOS ANGELES,City/County,Self-Inflicted,263
2012,191228,LAC+USC MEDICAL CENTER,LOS ANGELES,City/County,Inflicted by Others,650
2012,191228,LAC+USC MEDICAL CENTER,LOS ANGELES,City/County,Undetermined,70
2012,191228,LAC+USC MEDICAL CENTER,LOS ANGELES,City/County,Late Effects of Injury,268
2012,191231,LOS ANGELES COUNTY OLIVE VIEW-UCLA MEDICAL CENTER,LOS ANGELES,City/County,Rail & Motor Vehicles,17
2012,191231,LOS ANGELES COUNTY OLIVE VIEW-UCLA MEDICAL CENTER,LOS ANGELES,City/County,Other Vehicle/Transport,7
2012,191231,LOS ANGELES COUNTY OLIVE VIEW-UCLA MEDICAL CENTER,LOS ANGELES,City/County,Accidental Poisoning,54
2012,191231,LOS ANGELES COUNTY OLIVE VIEW-UCLA MEDICAL CENTER,LOS ANGELES,City/County,Misadventures/Complications,712
2012,191231,LOS ANGELES COUNTY OLIVE VIEW-UCLA MEDICAL CENTER,LOS ANGELES,City/County,Accidental Falls,102
2012,191231,LOS ANGELES COUNTY OLIVE VIEW-UCLA MEDICAL CENTER,LOS ANGELES,City/County,Fire Accidents,2
2012,191231,LOS ANGELES COUNTY OLIVE VIEW-UCLA MEDICAL CENTER,LOS ANGELES,City/County,Natural/Environment,14
2012,191231,LOS ANGELES COUNTY OLIVE VIEW-UCLA MEDICAL CENTER,LOS ANGELES,City/County,Submersion/Suffocation/Foreign Body,21
2012,191231,LOS ANGELES COUNTY OLIVE VIEW-UCLA MEDICAL CENTER,LOS ANGELES,City/County,Other Accidents,87
2012,191231,LOS ANGELES COUNTY OLIVE VIEW-UCLA MEDICAL CENTER,LOS ANGELES,City/County,Adverse Effects of Drugs,862
2012,191231,LOS ANGELES COUNTY OLIVE VIEW-UCLA MEDICAL CENTER,LOS ANGELES,City/County,Self-Inflicted,35
2012,191231,LOS ANGELES COUNTY OLIVE VIEW-UCLA MEDICAL CENTER,LOS ANGELES,City/County,Inflicted by Others,40
2012,191231,LOS ANGELES COUNTY OLIVE VIEW-UCLA MEDICAL CENTER,LOS ANGELES,City/County,Undetermined,15
2012,191231,LOS ANGELES COUNTY OLIVE VIEW-UCLA MEDICAL CENTER,LOS ANGELES,City/County,Late Effects of Injury,34
2012,191306,LAC/RANCHO LOS AMIGOS NATIONAL REHAB CENTER,LOS ANGELES,City/County,Rail & Motor Vehicles,2
2012,191306,LAC/RANCHO LOS AMIGOS NATIONAL REHAB CENTER,LOS ANGELES,City/County,Accidental Poisoning,2
2012,191306,LAC/RANCHO LOS AMIGOS NATIONAL REHAB CENTER,LOS ANGELES,City/County,Misadventures/Complications,188
2012,191306,LAC/RANCHO LOS AMIGOS NATIONAL REHAB CENTER,LOS ANGELES,City/County,Accidental Falls,20
2012,191306,LAC/RANCHO LOS AMIGOS NATIONAL REHAB CENTER,LOS ANGELES,City/County,Natural/Environment,1
2012,191306,LAC/RANCHO LOS AMIGOS NATIONAL REHAB CENTER,LOS ANGELES,City/County,Submersion/Suffocation/Foreign Body,2
2012,191306,LAC/RANCHO LOS AMIGOS NATIONAL REHAB CENTER,LOS ANGELES,City/County,Other Accidents,6
2012,191306,LAC/RANCHO LOS AMIGOS NATIONAL REHAB CENTER,LOS ANGELES,City/County,Adverse Effects of Drugs,77
2012,191306,LAC/RANCHO LOS AMIGOS NATIONAL REHAB CENTER,LOS ANGELES,City/County,Undetermined,1
2012,191306,LAC/RANCHO LOS AMIGOS NATIONAL REHAB CENTER,LOS ANGELES,City/County,Late Effects of Injury,381
2012,191450,KAISER FND HOSP - WOODLAND HILLS,LOS ANGELES,Non-Profit,Rail & Motor Vehicles,20
2012,191450,KAISER FND HOSP - WOODLAND HILLS,LOS ANGELES,Non-Profit,Other Vehicle/Transport,5
2012,191450,KAISER FND HOSP - WOODLAND HILLS,LOS ANGELES,Non-Profit,Accidental Poisoning,28
2012,191450,KAISER FND HOSP - WOODLAND HILLS,LOS ANGELES,Non-Profit,Misadventures/Complications,664
2012,191450,KAISER FND HOSP - WOODLAND HILLS,LOS ANGELES,Non-Profit,Accidental Falls,369
2012,191450,KAISER FND HOSP - WOODLAND HILLS,LOS ANGELES,Non-Profit,Natural/Environment,8
2012,191450,KAISER FND HOSP - WOODLAND HILLS,LOS ANGELES,Non-Profit,Submersion/Suffocation/Foreign Body,11
2012,191450,KAISER FND HOSP - WOODLAND HILLS,LOS ANGELES,Non-Profit,Other Accidents,99
2012,191450,KAISER FND HOSP - WOODLAND HILLS,LOS ANGELES,Non-Profit,Adverse Effects of Drugs,492
2012,191450,KAISER FND HOSP - WOODLAND HILLS,LOS ANGELES,Non-Profit,Self-Inflicted,28
2012,191450,KAISER FND HOSP - WOODLAND HILLS,LOS ANGELES,Non-Profit,Inflicted by Others,6
2012,191450,KAISER FND HOSP - WOODLAND HILLS,LOS ANGELES,Non-Profit,Undetermined,3
2012,191450,KAISER FND HOSP - WOODLAND HILLS,LOS ANGELES,Non-Profit,Late Effects of Injury,35
2012,194219,KECK HOSPITAL OF USC,LOS ANGELES,Non-Profit,Rail & Motor Vehicles,21
2012,194219,KECK HOSPITAL OF USC,LOS ANGELES,Non-Profit,Other Vehicle/Transport,8
2012,194219,KECK HOSPITAL OF USC,LOS ANGELES,Non-Profit,Accidental Poisoning,12
2012,194219,KECK HOSPITAL OF USC,LOS ANGELES,Non-Profit,Misadventures/Complications,2206
2012,194219,KECK HOSPITAL OF USC,LOS ANGELES,Non-Profit,Accidental Falls,124
2012,194219,KECK HOSPITAL OF USC,LOS ANGELES,Non-Profit,Natural/Environment,2
2012,194219,KECK HOSPITAL OF USC,LOS ANGELES,Non-Profit,Submersion/Suffocation/Foreign Body,11
2012,194219,KECK HOSPITAL OF USC,LOS ANGELES,Non-Profit,Other Accidents,67
2012,194219,KECK HOSPITAL OF USC,LOS ANGELES,Non-Profit,Adverse Effects of Drugs,577
2012,194219,KECK HOSPITAL OF USC,LOS ANGELES,Non-Profit,Self-Inflicted,10
2012,194219,KECK HOSPITAL OF USC,LOS ANGELES,Non-Profit,Inflicted by Others,6
2012,194219,KECK HOSPITAL OF USC,LOS ANGELES,Non-Profit,Undetermined,2
2012,194219,KECK HOSPITAL OF USC,LOS ANGELES,Non-Profit,Late Effects of Injury,52
2012,196035,KAISER FND HOSP - BALDWIN PARK,LOS ANGELES,Non-Profit,Rail & Motor Vehicles,52
2012,196035,KAISER FND HOSP - BALDWIN PARK,LOS ANGELES,Non-Profit,Other Vehicle/Transport,4
2012,196035,KAISER FND HOSP - BALDWIN PARK,LOS ANGELES,Non-Profit,Accidental Poisoning,32
2012,196035,KAISER FND HOSP - BALDWIN PARK,LOS ANGELES,Non-Profit,Misadventures/Complications,538
2012,196035,KAISER FND HOSP - BALDWIN PARK,LOS ANGELES,Non-Profit,Accidental Falls,375
2012,196035,KAISER FND HOSP - BALDWIN PARK,LOS ANGELES,Non-Profit,Natural/Environment,15
2012,196035,KAISER FND HOSP - BALDWIN PARK,LOS ANGELES,Non-Profit,Submersion/Suffocation/Foreign Body,10
2012,196035,KAISER FND HOSP - BALDWIN PARK,LOS ANGELES,Non-Profit,Other Accidents,125
2012,196035,KAISER FND HOSP - BALDWIN PARK,LOS ANGELES,Non-Profit,Adverse Effects of Drugs,619
2012,196035,KAISER FND HOSP - BALDWIN PARK,LOS ANGELES,Non-Profit,Self-Inflicted,29
2012,196035,KAISER FND HOSP - BALDWIN PARK,LOS ANGELES,Non-Profit,Inflicted by Others,8
2012,196035,KAISER FND HOSP - BALDWIN PARK,LOS ANGELES,Non-Profit,Undetermined,11
2012,196035,KAISER FND HOSP - BALDWIN PARK,LOS ANGELES,Non-Profit,Late Effects of Injury,28
2012,196168,EARL AND LORRAINE MILLER CHILDRENS HOSPITAL,LOS ANGELES,Non-Profit,Rail & Motor Vehicles,113
2012,196168,EARL AND LORRAINE MILLER CHILDRENS HOSPITAL,LOS ANGELES,Non-Profit,Other Vehicle/Transport,30
2012,196168,EARL AND LORRAINE MILLER CHILDRENS HOSPITAL,LOS ANGELES,Non-Profit,Accidental Poisoning,50
2012,196168,EARL AND LORRAINE MILLER CHILDRENS HOSPITAL,LOS ANGELES,Non-Profit,Misadventures/Complications,9
2012,196168,EARL AND LORRAINE MILLER CHILDRENS HOSPITAL,LOS ANGELES,Non-Profit,Accidental Falls,318
2012,196168,EARL AND LORRAINE MILLER CHILDRENS HOSPITAL,LOS ANGELES,Non-Profit,Natural/Environment,17
2012,196168,EARL AND LORRAINE MILLER CHILDRENS HOSPITAL,LOS ANGELES,Non-Profit,Submersion/Suffocation/Foreign Body,114
2012,196168,EARL AND LORRAINE MILLER CHILDRENS HOSPITAL,LOS ANGELES,Non-Profit,Other Accidents,103
2012,196168,EARL AND LORRAINE MILLER CHILDRENS HOSPITAL,LOS ANGELES,Non-Profit,Adverse Effects of Drugs,95
2012,196168,EARL AND LORRAINE MILLER CHILDRENS HOSPITAL,LOS ANGELES,Non-Profit,Self-Inflicted,34
2012,196168,EARL AND LORRAINE MILLER CHILDRENS HOSPITAL,LOS ANGELES,Non-Profit,Inflicted by Others,24
2012,196168,EARL AND LORRAINE MILLER CHILDRENS HOSPITAL,LOS ANGELES,Non-Profit,Undetermined,7
2012,196168,EARL AND LORRAINE MILLER CHILDRENS HOSPITAL,LOS ANGELES,Non-Profit,Late Effects of Injury,2
2012,196403,KAISER FOUNDATION HOSPITAL - DOWNEY,LOS ANGELES,Non-Profit,Rail & Motor Vehicles,36
2012,196403,KAISER FOUNDATION HOSPITAL - DOWNEY,LOS ANGELES,Non-Profit,Other Vehicle/Transport,7
2012,196403,KAISER FOUNDATION HOSPITAL - DOWNEY,LOS ANGELES,Non-Profit,Accidental Poisoning,43
2012,196403,KAISER FOUNDATION HOSPITAL - DOWNEY,LOS ANGELES,Non-Profit,Misadventures/Complications,1098
2012,196403,KAISER FOUNDATION HOSPITAL - DOWNEY,LOS ANGELES,Non-Profit,Accidental Falls,458
2012,196403,KAISER FOUNDATION HOSPITAL - DOWNEY,LOS ANGELES,Non-Profit,Fire Accidents,2
2012,196403,KAISER FOUNDATION HOSPITAL - DOWNEY,LOS ANGELES,Non-Profit,Natural/Environment,29
2012,196403,KAISER FOUNDATION HOSPITAL - DOWNEY,LOS ANGELES,Non-Profit,Submersion/Suffocation/Foreign Body,30
2012,196403,KAISER FOUNDATION HOSPITAL - DOWNEY,LOS ANGELES,Non-Profit,Other Accidents,200
2012,196403,KAISER FOUNDATION HOSPITAL - DOWNEY,LOS ANGELES,Non-Profit,Adverse Effects of Drugs,1019
2012,196403,KAISER FOUNDATION HOSPITAL - DOWNEY,LOS ANGELES,Non-Profit,Self-Inflicted,30
2012,196403,KAISER FOUNDATION HOSPITAL - DOWNEY,LOS ANGELES,Non-Profit,Inflicted by Others,18
2012,196403,KAISER FOUNDATION HOSPITAL - DOWNEY,LOS ANGELES,Non-Profit,Undetermined,7
2012,196403,KAISER FOUNDATION HOSPITAL - DOWNEY,LOS ANGELES,Non-Profit,Late Effects of Injury,36
2012,196404,JOYCE EISENBERG KEEFER MEDICAL CENTER,LOS ANGELES,Non-Profit,Accidental Falls,2
2012,196404,JOYCE EISENBERG KEEFER MEDICAL CENTER,LOS ANGELES,Non-Profit,Fire Accidents,1
2012,196404,JOYCE EISENBERG KEEFER MEDICAL CENTER,LOS ANGELES,Non-Profit,Other Accidents,2
2012,196404,JOYCE EISENBERG KEEFER MEDICAL CENTER,LOS ANGELES,Non-Profit,Adverse Effects of Drugs,2
2012,196405,PALMDALE REGIONAL MEDICAL CENTER,LOS ANGELES,Investor,Rail & Motor Vehicles,44
2012,196405,PALMDALE REGIONAL MEDICAL CENTER,LOS ANGELES,Investor,Other Vehicle/Transport,12
2012,196405,PALMDALE REGIONAL MEDICAL CENTER,LOS ANGELES,Investor,Accidental Poisoning,47
2012,196405,PALMDALE REGIONAL MEDICAL CENTER,LOS ANGELES,Investor,Misadventures/Complications,361
2012,196405,PALMDALE REGIONAL MEDICAL CENTER,LOS ANGELES,Investor,Accidental Falls,331
2012,196405,PALMDALE REGIONAL MEDICAL CENTER,LOS ANGELES,Investor,Fire Accidents,1
2012,196405,PALMDALE REGIONAL MEDICAL CENTER,LOS ANGELES,Investor,Natural/Environment,15
2012,196405,PALMDALE REGIONAL MEDICAL CENTER,LOS ANGELES,Investor,Submersion/Suffocation/Foreign Body,35
2012,196405,PALMDALE REGIONAL MEDICAL CENTER,LOS ANGELES,Investor,Other Accidents,78
2012,196405,PALMDALE REGIONAL MEDICAL CENTER,LOS ANGELES,Investor,Adverse Effects of Drugs,411
2012,196405,PALMDALE REGIONAL MEDICAL CENTER,LOS ANGELES,Investor,Self-Inflicted,35
2012,196405,PALMDALE REGIONAL MEDICAL CENTER,LOS ANGELES,Investor,Inflicted by Others,26
2012,196405,PALMDALE REGIONAL MEDICAL CENTER,LOS ANGELES,Investor,Undetermined,13
2012,196405,PALMDALE REGIONAL MEDICAL CENTER,LOS ANGELES,Investor,Late Effects of Injury,39
2012,201281,MADERA COMMUNITY HOSPITAL,MADERA,Non-Profit,Rail & Motor Vehicles,6
2012,201281,MADERA COMMUNITY HOSPITAL,MADERA,Non-Profit,Other Vehicle/Transport,1
2012,201281,MADERA COMMUNITY HOSPITAL,MADERA,Non-Profit,Accidental Poisoning,20
2012,201281,MADERA COMMUNITY HOSPITAL,MADERA,Non-Profit,Misadventures/Complications,96
2012,201281,MADERA COMMUNITY HOSPITAL,MADERA,Non-Profit,Accidental Falls,97
2012,201281,MADERA COMMUNITY HOSPITAL,MADERA,Non-Profit,Natural/Environment,11
2012,201281,MADERA COMMUNITY HOSPITAL,MADERA,Non-Profit,Submersion/Suffocation/Foreign Body,6
2012,201281,MADERA COMMUNITY HOSPITAL,MADERA,Non-Profit,Other Accidents,17
2012,201281,MADERA COMMUNITY HOSPITAL,MADERA,Non-Profit,Adverse Effects of Drugs,89
2012,201281,MADERA COMMUNITY HOSPITAL,MADERA,Non-Profit,Self-Inflicted,19
2012,201281,MADERA COMMUNITY HOSPITAL,MADERA,Non-Profit,Undetermined,15
2012,201281,MADERA COMMUNITY HOSPITAL,MADERA,Non-Profit,Late Effects of Injury,3
2012,204019,CHILDREN'S HOSPITAL CENTRAL CALIFORNIA,MADERA,Non-Profit,Rail & Motor Vehicles,77
2012,204019,CHILDREN'S HOSPITAL CENTRAL CALIFORNIA,MADERA,Non-Profit,Other Vehicle/Transport,34
2012,204019,CHILDREN'S HOSPITAL CENTRAL CALIFORNIA,MADERA,Non-Profit,Accidental Poisoning,88
2012,204019,CHILDREN'S HOSPITAL CENTRAL CALIFORNIA,MADERA,Non-Profit,Misadventures/Complications,552
2012,204019,CHILDREN'S HOSPITAL CENTRAL CALIFORNIA,MADERA,Non-Profit,Accidental Falls,492
2012,204019,CHILDREN'S HOSPITAL CENTRAL CALIFORNIA,MADERA,Non-Profit,Fire Accidents,2
2012,204019,CHILDREN'S HOSPITAL CENTRAL CALIFORNIA,MADERA,Non-Profit,Natural/Environment,74
2012,204019,CHILDREN'S HOSPITAL CENTRAL CALIFORNIA,MADERA,Non-Profit,Submersion/Suffocation/Foreign Body,108
2012,204019,CHILDREN'S HOSPITAL CENTRAL CALIFORNIA,MADERA,Non-Profit,Other Accidents,224
2012,204019,CHILDREN'S HOSPITAL CENTRAL CALIFORNIA,MADERA,Non-Profit,Adverse Effects of Drugs,569
2012,204019,CHILDREN'S HOSPITAL CENTRAL CALIFORNIA,MADERA,Non-Profit,Self-Inflicted,25
2012,204019,CHILDREN'S HOSPITAL CENTRAL CALIFORNIA,MADERA,Non-Profit,Inflicted by Others,38
2012,204019,CHILDREN'S HOSPITAL CENTRAL CALIFORNIA,MADERA,Non-Profit,Undetermined,14
2012,204019,CHILDREN'S HOSPITAL CENTRAL CALIFORNIA,MADERA,Non-Profit,Late Effects of Injury,81
2012,210992,KAISER FND HOSP - SAN RAFAEL,MARIN,Non-Profit,Rail & Motor Vehicles,9
2012,210992,KAISER FND HOSP - SAN RAFAEL,MARIN,Non-Profit,Other Vehicle/Transport,16
2012,210992,KAISER FND HOSP - SAN RAFAEL,MARIN,Non-Profit,Accidental Poisoning,13
2012,210992,KAISER FND HOSP - SAN RAFAEL,MARIN,Non-Profit,Misadventures/Complications,265
2012,210992,KAISER FND HOSP - SAN RAFAEL,MARIN,Non-Profit,Accidental Falls,305
2012,210992,KAISER FND HOSP - SAN RAFAEL,MARIN,Non-Profit,Fire Accidents,1
2012,210992,KAISER FND HOSP - SAN RAFAEL,MARIN,Non-Profit,Natural/Environment,12
2012,210992,KAISER FND HOSP - SAN RAFAEL,MARIN,Non-Profit,Submersion/Suffocation/Foreign Body,15
2012,210992,KAISER FND HOSP - SAN RAFAEL,MARIN,Non-Profit,Other Accidents,118
2012,210992,KAISER FND HOSP - SAN RAFAEL,MARIN,Non-Profit,Adverse Effects of Drugs,419
2012,210992,KAISER FND HOSP - SAN RAFAEL,MARIN,Non-Profit,Self-Inflicted,8
2012,210992,KAISER FND HOSP - SAN RAFAEL,MARIN,Non-Profit,Inflicted by Others,2
2012,210992,KAISER FND HOSP - SAN RAFAEL,MARIN,Non-Profit,Undetermined,1
2012,210992,KAISER FND HOSP - SAN RAFAEL,MARIN,Non-Profit,Late Effects of Injury,57
2012,210993,KENTFIELD REHABILITATION HOSPITAL,MARIN,Investor,Rail & Motor Vehicles,3
2012,210993,KENTFIELD REHABILITATION HOSPITAL,MARIN,Investor,Other Vehicle/Transport,1
2012,210993,KENTFIELD REHABILITATION HOSPITAL,MARIN,Investor,Accidental Poisoning,1
2012,210993,KENTFIELD REHABILITATION HOSPITAL,MARIN,Investor,Misadventures/Complications,106
2012,210993,KENTFIELD REHABILITATION HOSPITAL,MARIN,Investor,Accidental Falls,12
2012,210993,KENTFIELD REHABILITATION HOSPITAL,MARIN,Investor,Fire Accidents,1
2012,210993,KENTFIELD REHABILITATION HOSPITAL,MARIN,Investor,Submersion/Suffocation/Foreign Body,1
2012,210993,KENTFIELD REHABILITATION HOSPITAL,MARIN,Investor,Other Accidents,25
2012,210993,KENTFIELD REHABILITATION HOSPITAL,MARIN,Investor,Adverse Effects of Drugs,37
2012,210993,KENTFIELD REHABILITATION HOSPITAL,MARIN,Investor,Inflicted by Others,1
2012,210993,KENTFIELD REHABILITATION HOSPITAL,MARIN,Investor,Late Effects of Injury,66
2012,211006,MARIN GENERAL HOSPITAL,MARIN,District,Rail & Motor Vehicles,89
2012,211006,MARIN GENERAL HOSPITAL,MARIN,District,Other Vehicle/Transport,78
2012,211006,MARIN GENERAL HOSPITAL,MARIN,District,Accidental Poisoning,43
2012,211006,MARIN GENERAL HOSPITAL,MARIN,District,Misadventures/Complications,567
2012,211006,MARIN GENERAL HOSPITAL,MARIN,District,Accidental Falls,621
2012,211006,MARIN GENERAL HOSPITAL,MARIN,District,Natural/Environment,25
2012,211006,MARIN GENERAL HOSPITAL,MARIN,District,Submersion/Suffocation/Foreign Body,21
2012,211006,MARIN GENERAL HOSPITAL,MARIN,District,Other Accidents,137
2012,211006,MARIN GENERAL HOSPITAL,MARIN,District,Adverse Effects of Drugs,344
2012,211006,MARIN GENERAL HOSPITAL,MARIN,District,Self-Inflicted,68
2012,211006,MARIN GENERAL HOSPITAL,MARIN,District,Inflicted by Others,33
2012,211006,MARIN GENERAL HOSPITAL,MARIN,District,Undetermined,17
2012,211006,MARIN GENERAL HOSPITAL,MARIN,District,Late Effects of Injury,60
2012,214034,NOVATO COMMUNITY HOSPITAL,MARIN,Non-Profit,Rail & Motor Vehicles,4
2012,214034,NOVATO COMMUNITY HOSPITAL,MARIN,Non-Profit,Other Vehicle/Transport,3
2012,214034,NOVATO COMMUNITY HOSPITAL,MARIN,Non-Profit,Accidental Poisoning,17
2012,214034,NOVATO COMMUNITY HOSPITAL,MARIN,Non-Profit,Misadventures/Complications,72
2012,214034,NOVATO COMMUNITY HOSPITAL,MARIN,Non-Profit,Accidental Falls,103
2012,214034,NOVATO COMMUNITY HOSPITAL,MARIN,Non-Profit,Natural/Environment,2
2012,214034,NOVATO COMMUNITY HOSPITAL,MARIN,Non-Profit,Submersion/Suffocation/Foreign Body,1
2012,214034,NOVATO COMMUNITY HOSPITAL,MARIN,Non-Profit,Other Accidents,15
2012,214034,NOVATO COMMUNITY HOSPITAL,MARIN,Non-Profit,Adverse Effects of Drugs,135
2012,214034,NOVATO COMMUNITY HOSPITAL,MARIN,Non-Profit,Self-Inflicted,11
2012,214034,NOVATO COMMUNITY HOSPITAL,MARIN,Non-Profit,Inflicted by Others,3
2012,214034,NOVATO COMMUNITY HOSPITAL,MARIN,Non-Profit,Undetermined,1
2012,214034,NOVATO COMMUNITY HOSPITAL,MARIN,Non-Profit,Late Effects of Injury,7
2012,220733,JOHN C FREMONT HEALTHCARE DISTRICT,MARIPOSA,District,Rail & Motor Vehicles,1
2012,220733,JOHN C FREMONT HEALTHCARE DISTRICT,MARIPOSA,District,Accidental Poisoning,3
2012,220733,JOHN C FREMONT HEALTHCARE DISTRICT,MARIPOSA,District,Misadventures/Complications,1
2012,220733,JOHN C FREMONT HEALTHCARE DISTRICT,MARIPOSA,District,Accidental Falls,9
2012,220733,JOHN C FREMONT HEALTHCARE DISTRICT,MARIPOSA,District,Other Accidents,2
2012,220733,JOHN C FREMONT HEALTHCARE DISTRICT,MARIPOSA,District,Adverse Effects of Drugs,9
2012,230949,FRANK R HOWARD MEMORIAL HOSPITAL,MENDOCINO,Non-Profit,Rail & Motor Vehicles,28
